Job_Duration|Data_Volume|Nbr_Components
20993|3553|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3512|5
20993|3554|5
20993|3554|5
20993|3512|5
20993|3458|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3512|5
20993|3553|5
20993|3512|5
20993|3512|5
20993|3554|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3458|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3512|5
20993|3512|5
20993|3482|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3482|5
20993|3512|5
20993|3554|5
20993|3458|5
20993|3512|5
20993|3482|5
20993|3458|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3458|5
20993|3554|5
20993|3553|5
20993|3554|5
20993|3482|5
20993|3512|5
20993|3482|5
20993|3512|5
20993|3482|5
20993|3482|5
20993|3512|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3512|5
20993|3512|5
20993|3458|5
20993|3458|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3553|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3512|5
20993|3512|5
20993|3482|5
20993|3482|5
20993|3553|5
20993|3458|5
20993|3554|5
20993|3482|5
20993|3458|5
20993|3554|5
20993|3512|5
20993|3553|5
20993|3482|5
20993|3482|5
20993|3458|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3458|5
20993|3458|5
20993|3458|5
20993|3554|5
20993|3458|5
20993|3458|5
20993|3553|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3458|5
20993|3482|5
20993|3554|5
20993|3512|5
20993|3512|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3512|5
20993|3553|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3553|5
20993|3553|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3458|5
20993|3554|5
20993|3553|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3553|5
20993|3554|5
20993|3512|5
20993|3482|5
20993|3554|5
20993|3553|5
20993|3512|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3553|5
20993|3482|5
20993|3482|5
20993|3458|5
20993|3458|5
20993|3458|5
20993|3512|5
20993|3482|5
20993|3553|5
20993|3458|5
20993|3482|5
20993|3512|5
20993|3512|5
20993|3554|5
20993|3553|5
20993|3458|5
20993|3553|5
20993|3482|5
20993|3458|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3458|5
20993|3554|5
20993|3458|5
20993|3458|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3512|5
20993|3458|5
20993|3553|5
20993|3482|5
20993|3458|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3512|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3458|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3512|5
20993|3482|5
20993|3554|5
20993|3512|5
20993|3482|5
20993|3458|5
20993|3554|5
20993|3482|5
20993|3458|5
20993|3512|5
20993|3512|5
20993|3458|5
20993|3553|5
20993|3553|5
20993|3554|5
20993|3458|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3553|5
20993|3512|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3458|5
20993|3553|5
20993|3554|5
20993|3553|5
20993|3512|5
20993|3482|5
20993|3554|5
20993|3512|5
20993|3458|5
20993|3482|5
20993|3512|5
20993|3554|5
20993|3458|5
20993|3554|5
20993|3512|5
20993|3482|5
20993|3512|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3553|5
20993|3554|5
20993|3482|5
20993|3458|5
20993|3482|5
20993|3482|5
20993|3512|5
20993|3554|5
20993|3482|5
20993|3458|5
20993|3512|5
20993|3482|5
20993|3458|5
20993|3512|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3482|5
20993|3554|5
20993|3512|5
20993|3512|5
20993|3512|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3512|5
20993|3554|5
20993|3482|5
20993|3512|5
20993|3553|5
20993|3482|5
20993|3512|5
20993|3512|5
20993|3458|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3512|5
20993|3554|5
20993|3482|5
20993|3512|5
20993|3553|5
20993|3482|5
20993|3458|5
20993|3553|5
20993|3554|5
20993|3554|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3554|5
20993|3458|5
20993|3553|5
20993|3512|5
20993|3458|5
20993|3512|5
20993|3482|5
20993|3458|5
20993|3554|5
20993|3458|5
20993|3482|5
20993|3482|5
20993|3554|5
20993|3553|5
20993|3482|5
20993|3458|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
20993|3553|5
33447|83792|9
33447|41428|9
33447|41387|9
33447|41425|9
33447|41459|9
33447|41306|9
33447|41396|9
33447|41362|9
33447|41447|9
33447|41301|9
33447|41493|9
33447|41293|9
33447|41483|9
33447|41527|9
33447|41576|9
33447|41419|9
33447|41688|9
33447|41327|9
33447|41481|9
33447|41474|9
33447|40949|9
33447|41446|9
33447|41501|9
33447|41371|9
33447|41580|9
33447|41543|9
33447|41460|9
33447|41268|9
33447|41639|9
33447|41392|9
33447|41525|9
33447|41462|9
33447|41295|9
33447|41457|9
33447|41684|9
33447|41495|9
33447|41575|9
33447|41492|9
33447|41384|9
33447|41480|9
33447|41341|9
33447|41499|9
33447|41391|9
33447|41616|9
33447|41445|9
33447|41395|9
33447|41515|9
33447|41463|9
26303|8333|5
26303|7546|5
26303|8173|5
26303|7815|5
26303|8255|5
26303|7860|5
26303|7547|5
26303|8305|5
26303|7659|5
26303|8041|5
26303|8181|5
26303|7432|5
26303|7977|5
26303|7935|5
26303|8110|5
26303|8219|5
26303|7587|5
26610|19967|5
26610|19885|5
26610|19906|5
26610|19862|5
26610|19865|5
26610|19905|5
26610|20019|5
26610|19930|5
26610|19839|5
26610|19852|5
26610|20028|5
26610|19878|5
26610|19927|5
26610|19997|5
28605|48339|6
28605|48352|6
28605|48611|6
28605|48087|6
28605|47971|6
28605|47851|6
28605|47862|6
28605|47583|6
28605|48179|6
28605|48289|6
28605|48203|6
28605|48616|6
28605|48257|6
28605|48540|6
28605|48396|6
28605|48071|6
28605|48284|6
28605|48147|6
28605|48157|6
26303|8075|5
26303|7703|5
26303|8107|5
26303|8158|5
26303|8348|5
26303|7998|5
26303|8105|5
26303|8079|5
26303|8294|5
26303|7781|5
26303|8367|5
26303|7832|5
26303|8204|5
26303|7641|5
26303|8026|5
26303|8361|5
26303|7506|5
26303|7592|5
26303|7978|5
26303|8345|5
26303|8214|5
26303|8362|5
26303|8039|5
26303|7795|5
26303|8301|5
26303|7980|5
26303|7657|5
26303|7662|5
26303|7774|5
26303|8160|5
26303|8286|5
26303|7803|5
26303|7452|5
26303|8356|5
26303|7987|5
26303|8351|5
26303|8054|5
26303|8318|5
26303|8363|5
26303|7602|5
26303|8236|5
26303|7528|5
26303|7784|5
26303|8235|5
26303|7543|5
26303|8190|5
26303|7950|5
26303|8198|5
26303|8374|5
26303|7867|5
26303|7802|5
26303|7936|5
26303|7972|5
26303|7572|5
26303|8303|5
26303|7985|5
26303|7649|5
17886|151|3
26496|42274|5
26496|42200|5
26496|42071|5
26496|41969|5
26496|42001|5
26496|42115|5
26496|42364|5
26496|42080|5
26496|41959|5
26496|42214|5
26496|42018|5
26496|42066|5
26496|42083|5
26496|42212|5
26496|42300|5
26496|42160|5
26496|42119|5
26496|42105|5
26496|42363|5
26496|41992|5
26496|42268|5
26496|42106|5
26496|42082|5
26496|42049|5
26496|42076|5
26496|42078|5
26496|42169|5
29138|101070|4
29138|101385|4
29138|100995|4
29138|101090|4
29138|101305|4
29138|101335|4
29138|101330|4
29138|101230|4
29138|101140|4
29138|101415|4
29138|101375|4
29138|101190|4
29138|101365|4
29138|101195|4
29138|100960|4
29138|101170|4
29138|101210|4
29138|101180|4
29138|100190|4
29138|101055|4
29138|101030|4
29138|101200|4
29138|101135|4
29138|101255|4
29138|101445|4
29138|101025|4
29138|101110|4
29138|101040|4
29138|100965|4
29138|101080|4
29138|100945|4
29138|101410|4
33447|39072|9
33447|39136|9
33447|39059|9
33447|39702|9
33447|39621|9
33447|39035|9
33447|39045|9
33447|39098|9
33447|39360|9
33447|39766|9
33447|39860|9
33447|39864|9
33447|39303|9
33447|39772|9
33447|39752|9
33447|39220|9
33447|39207|9
33447|39639|9
33447|39644|9
33447|39674|9
33447|39673|9
33447|39730|9
33447|39724|9
33447|39685|9
33447|41541|9
33447|39803|9
33447|39777|9
33447|39295|9
33447|39218|9
33447|39578|9
33447|39638|9
33447|39774|9
33447|39750|9
33447|39704|9
33447|39636|9
33447|39659|9
33447|39446|9
33447|39679|9
33447|39764|9
33447|40130|9
33447|39840|9
33447|39237|9
33447|39279|9
33447|39656|9
33447|39629|9
33447|39497|9
33447|39609|9
33447|39569|9
33447|39665|9
33447|39709|9
33447|39585|9
33447|39787|9
33447|39858|9
33447|39904|9
33447|39408|9
33447|39485|9
33447|39495|9
33447|39130|9
33447|39137|9
26303|7929|5
26303|8187|5
26303|7993|5
26303|7630|5
26610|19438|5
26610|19572|5
26610|19938|5
26610|19779|5
26610|20204|5
26610|19781|5
26610|19660|5
26610|19345|5
26610|19550|5
26610|19893|5
26610|19565|5
26610|19467|5
26610|20200|5
26610|19766|5
33447|83550|9
33447|83503|9
33447|83121|9
33447|83602|9
33447|83581|9
33447|83452|9
33447|83661|9
33447|83588|9
33447|83658|9
33447|83470|9
33447|83541|9
33447|83797|9
33447|83514|9
33447|83689|9
33447|83770|9
33447|83563|9
33447|83939|9
33447|83523|9
33447|83542|9
33447|83811|9
33447|83628|9
33447|83667|9
33447|83755|9
33447|83674|9
33447|83480|9
33447|83817|9
33447|83790|9
33447|83765|9
33447|83956|9
33447|83889|9
33447|83951|9
33447|83700|9
33447|83894|9
33447|83816|9
33447|83873|9
33447|83788|9
33447|83954|9
33447|84112|9
33447|83882|9
33447|83877|9
33447|83848|9
33447|84276|9
33447|38117|9
33447|38146|9
33447|38133|9
33447|38144|9
33447|38130|9
33447|38114|9
33447|38401|9
33447|38078|9
33447|38081|9
33447|38124|9
33447|38069|9
33447|38163|9
26610|19586|5
26610|19622|5
26610|19788|5
26610|19305|5
26610|19828|5
26610|19799|5
26610|19529|5
26610|19806|5
26610|19636|5
26610|19301|5
26610|19854|5
26610|19640|5
26610|19661|5
26610|19531|5
26610|19607|5
26610|19829|5
26610|19248|5
26610|19679|5
26610|19801|5
26610|19246|5
26610|19319|5
26610|19560|5
26610|19585|5
26610|19577|5
26610|20048|5
26610|19346|5
26610|20124|5
26610|19804|5
26610|19794|5
26610|19775|5
33447|38460|9
33447|38465|9
26610|19538|5
26610|19843|5
26610|19273|5
26610|19215|5
26610|19848|5
26610|19683|5
26610|19477|5
26610|19767|5
26610|20131|5
26610|19496|5
26610|19648|5
26610|19762|5
26610|19672|5
26610|19427|5
26610|19830|5
26610|19425|5
26610|19339|5
26610|19359|5
26610|19783|5
26610|19556|5
26610|19216|5
26610|19449|5
26610|19229|5
26610|19827|5
26610|19312|5
26610|19826|5
26610|19295|5
26610|19379|5
26610|19243|5
26610|19214|5
26610|19814|5
26610|19249|5
26610|19567|5
26610|19241|5
26610|19518|5
26610|19283|5
26610|19579|5
26610|19242|5
26610|19393|5
26610|19630|5
26610|19384|5
26610|19522|5
26610|19864|5
26610|19744|5
26610|19361|5
26610|19432|5
26610|19490|5
26610|19378|5
26610|19611|5
26610|19787|5
26610|19654|5
26610|19524|5
26610|19225|5
26610|19439|5
26610|19514|5
26610|19519|5
26610|19642|5
26610|19464|5
26610|19903|5
26610|19846|5
33447|38679|9
33447|38575|9
33447|38775|9
33447|38574|9
26610|19698|5
26610|19338|5
26610|19251|5
26610|19352|5
26610|19811|5
26610|19822|5
26610|19599|5
26610|19649|5
26610|19553|5
26610|19944|5
26610|19704|5
26610|19615|5
26610|19302|5
26610|19879|5
26610|19706|5
26610|19694|5
26610|19743|5
26610|19587|5
26610|19797|5
26610|19674|5
26610|19932|5
26610|19395|5
26610|19322|5
26610|19499|5
26610|19235|5
26610|19534|5
26610|19647|5
26610|19506|5
26610|19340|5
26610|19291|5
26610|19495|5
26610|19276|5
26610|19796|5
26610|19401|5
26610|19270|5
26610|19575|5
26610|19221|5
26610|29743|5
26610|19267|5
26610|19210|5
26610|19849|5
26610|21315|5
26610|19222|5
26610|19348|5
26610|19798|5
26610|19358|5
26610|19813|5
26610|19825|5
26610|19624|5
26610|19608|5
26610|19527|5
26610|19772|5
26610|19769|5
26610|19752|5
26610|19763|5
26610|19713|5
26610|19621|5
26610|19197|5
26610|19920|5
26610|19458|5
26610|19517|5
26610|19700|5
26610|19450|5
26610|19488|5
26610|19473|5
26610|19733|5
26610|19571|5
26610|19212|5
26610|19935|5
26610|19808|5
26610|20115|5
26610|19262|5
26610|19354|5
26610|19633|5
33447|40187|9
33447|40050|9
33447|40211|9
33447|39935|9
33447|40236|9
33447|39973|9
33447|40263|9
33447|40013|9
33447|40129|9
33447|40407|9
26610|19418|5
26610|19628|5
26610|19456|5
26610|19807|5
26610|19526|5
26610|19516|5
26610|19676|5
26610|19670|5
26610|19551|5
26610|19592|5
26610|19487|5
26610|19922|5
26610|19643|5
26610|19793|5
26610|19288|5
26610|19351|5
26610|19631|5
26610|19651|5
26610|19756|5
26610|19501|5
26610|20171|5
26610|19285|5
26610|19789|5
26610|19791|5
26610|19777|5
26610|19555|5
26610|19945|5
26610|19753|5
26610|19602|5
26610|19493|5
26610|19357|5
26610|19658|5
26610|19226|5
26610|19349|5
26610|19824|5
26610|19535|5
26610|19478|5
26610|19730|5
26610|19618|5
26610|19863|5
26610|19281|5
26610|19503|5
26610|19310|5
26610|19231|5
26610|19512|5
26610|19637|5
26610|19284|5
26610|19329|5
26610|19227|5
26610|19507|5
26610|19320|5
26610|19309|5
26610|20042|5
26610|20020|5
26610|19819|5
26610|19455|5
26610|19485|5
26610|19664|5
26610|19497|5
26610|19558|5
26610|19261|5
26610|19328|5
26610|19659|5
26610|19424|5
26610|19856|5
26610|19853|5
26610|19800|5
26610|19795|5
26610|19260|5
26610|19318|5
26610|19315|5
26610|19735|5
26610|19206|5
26610|19969|5
26610|19220|5
26610|19481|5
26610|19536|5
26610|19844|5
26610|19321|5
26610|19817|5
26610|19605|5
26610|19369|5
33447|40971|9
33447|40691|9
33447|41165|9
33447|40994|9
33447|41032|9
33447|40969|9
33447|41061|9
33447|40983|9
33447|41100|9
33447|41117|9
33447|41078|9
33447|41287|9
33447|41008|9
33447|41123|9
33447|41169|9
33447|41280|9
33447|41115|9
26610|19489|5
26610|19355|5
26610|19239|5
26610|19634|5
26610|19491|5
26610|19831|5
26610|19701|5
26610|19257|5
26610|19287|5
26610|19511|5
26610|19286|5
26610|19568|5
26610|19337|5
26610|19641|5
26610|19644|5
26610|19768|5
26610|19521|5
26610|19669|5
26610|19483|5
26610|19786|5
26610|19727|5
26610|19539|5
26610|19792|5
26610|19578|5
26610|19274|5
26610|19334|5
26610|19548|5
26610|19688|5
26610|19778|5
26610|19812|5
26610|19532|5
26610|19367|5
26610|19303|5
26610|19728|5
26610|19589|5
26610|19323|5
26610|19316|5
26610|19335|5
26610|19383|5
26610|19484|5
26610|19474|5
26610|19544|5
26610|19915|5
26610|20064|5
26610|19494|5
26610|19645|5
26610|19480|5
26610|19613|5
26610|19504|5
26610|19764|5
26610|19528|5
26610|19327|5
26610|19601|5
26610|19299|5
26610|19805|5
26610|19326|5
26610|19502|5
26610|19371|5
26610|19610|5
26610|19910|5
26610|19290|5
26610|19472|5
26610|19646|5
26610|19470|5
26610|19486|5
26610|19297|5
26610|19280|5
26610|19259|5
26610|19596|5
26610|19306|5
26610|19591|5
26610|19466|5
26610|19612|5
26610|19296|5
26610|19770|5
26610|19580|5
26610|19314|5
26610|19530|5
26610|19667|5
26610|19254|5
26610|19330|5
26610|19523|5
26610|19266|5
26610|19690|5
26610|19307|5
26610|19616|5
26610|22860|5
26610|19271|5
26303|8068|5
26303|7458|5
26303|7744|5
26303|8271|5
26303|8373|5
26303|8000|5
26303|7483|5
26303|7563|5
26303|7503|5
26303|7598|5
26303|8385|5
26303|8390|5
26303|8391|5
26303|8244|5
26303|7501|5
26303|8400|5
26303|7533|5
26303|7555|5
26303|8311|5
26303|8543|5
26303|8316|5
26303|8060|5
26303|7988|5
26303|8123|5
26303|8004|5
26303|7671|5
26610|19606|5
26610|20345|5
26610|19815|5
26610|19207|5
26610|19802|5
28605|47702|6
28605|47784|6
28605|44074|6
28605|43684|6
28605|43178|6
28605|40121|6
28605|43192|6
28605|43646|6
28605|48014|6
28605|43791|6
28605|44486|6
28605|44299|6
28605|47882|6
28605|43823|6
28605|47532|6
28605|46233|6
28605|43184|6
28605|43976|6
28605|43604|6
28605|46239|6
28605|43805|6
28605|45174|6
26303|7791|5
26303|8020|5
26303|7675|5
26303|7668|5
26303|7576|5
26303|8438|5
26303|7686|5
26303|7488|5
26303|8330|5
26303|8086|5
26303|8314|5
26303|7457|5
26303|8035|5
26303|8342|5
26303|8310|5
26303|7499|5
26303|7475|5
26303|8106|5
26303|8012|5
26303|8277|5
26303|7567|5
26303|8201|5
26303|7926|5
26303|8080|5
26303|7469|5
28605|43144|6
28605|44027|6
28605|43669|6
28605|47396|6
28605|47473|6
28605|43159|6
28605|43885|6
28605|46699|6
28605|40127|6
28605|47755|6
28605|40463|6
28605|44344|6
28605|40164|6
28605|40138|6
28605|47766|6
28605|46771|6
28605|45094|6
28605|40314|6
26303|8185|5
26303|8172|5
26303|8337|5
26303|7896|5
26303|8157|5
26303|8280|5
26303|7462|5
26303|7608|5
26303|7552|5
26303|7558|5
26303|8313|5
26303|8055|5
26303|7588|5
26303|7502|5
26303|7480|5
26303|7823|5
26303|8261|5
26303|7718|5
26303|8040|5
26303|7477|5
26303|7820|5
26303|8401|5
26303|7844|5
26303|8493|5
26303|8007|5
26303|8528|5
26303|7829|5
26303|7490|5
26303|8196|5
26303|8118|5
26303|8088|5
26303|8304|5
26303|7924|5
26303|8022|5
26303|8082|5
26303|7579|5
26303|8057|5
26303|8306|5
26303|7941|5
26303|8059|5
28605|40134|6
28605|40296|6
28605|40430|6
28605|40197|6
26303|7577|5
26303|8444|5
26303|7597|5
26303|8329|5
26303|7769|5
26303|8357|5
26303|8194|5
26303|7559|5
26303|8276|5
26303|7986|5
26303|7492|5
26303|8043|5
26303|8323|5
26303|8364|5
26303|7913|5
26303|7933|5
26303|8386|5
26303|7474|5
26303|8072|5
26303|8315|5
26303|7654|5
26303|7482|5
26303|8397|5
26303|8331|5
26303|8393|5
26303|7954|5
26303|8033|5
26303|7636|5
26303|7885|5
26303|7434|5
26303|7590|5
26303|7494|5
26303|8136|5
26303|7799|5
26303|7945|5
26303|7509|5
26303|8051|5
26303|8146|5
26303|8132|5
26303|8378|5
26303|8131|5
26303|8789|5
26303|8197|5
26303|7661|5
26303|7456|5
26303|7656|5
26303|7461|5
26303|7859|5
26303|8225|5
26303|8293|5
26303|8015|5
28605|40272|6
26303|7639|5
26303|8023|5
26303|8130|5
26303|7498|5
26303|8115|5
26303|8032|5
26303|7963|5
26303|8279|5
26303|7967|5
26303|7847|5
26303|7995|5
26303|8319|5
26303|8270|5
26303|7863|5
26303|8046|5
26303|7761|5
26303|7938|5
28605|40225|6
28605|47663|6
28605|40163|6
28605|47142|6
28605|40445|6
28605|40450|6
28605|42511|6
28605|44761|6
28605|40289|6
28605|40391|6
28605|47337|6
28605|45003|6
28605|45197|6
28605|40394|6
28605|40598|6
28605|44615|6
28605|47260|6
28605|40266|6
28605|40615|6
28605|40202|6
28605|40353|6
28605|40565|6
28605|40395|6
28605|40356|6
28605|40604|6
28605|47220|6
28605|40562|6
28605|47605|6
28605|47113|6
28605|40267|6
28605|40145|6
28605|40129|6
28605|40242|6
28605|40259|6
28605|48806|6
28605|40144|6
28605|46655|6
28605|44565|6
28605|40114|6
28605|40177|6
28605|44864|6
28605|40686|6
28605|47437|6
28605|40251|6
28605|40563|6
28605|44981|6
28605|40721|6
28605|47519|6
28605|40926|6
28605|40238|6
28605|44585|6
28605|40337|6
28605|40739|6
28605|40193|6
28605|40297|6
28605|40354|6
28605|44600|6
28605|40658|6
28605|47083|6
28605|40219|6
28605|45137|6
28605|40670|6
28605|39849|6
28605|39834|6
28605|40719|6
28605|44956|6
28605|40175|6
28605|40784|6
28605|39226|6
28605|39239|6
28605|39358|6
28605|39386|6
28605|41444|6
28605|46734|6
28605|40749|6
28605|39394|6
28605|40668|6
28605|46506|6
28605|39947|6
28605|40896|6
28605|40883|6
28605|44708|6
28605|39529|6
28605|39390|6
28605|47147|6
28605|40766|6
28605|47079|6
28605|40999|6
28605|39774|6
28605|45282|6
28605|40772|6
28605|46722|6
28605|39497|6
28605|44859|6
28605|40649|6
28605|39429|6
28605|40678|6
28605|47785|6
28605|39808|6
28605|41100|6
28605|45039|6
28605|46768|6
28605|40710|6
28605|47838|6
28605|41091|6
28605|46706|6
28605|39417|6
28605|40978|6
28605|40878|6
28605|45448|6
28605|40938|6
28605|40875|6
28605|39806|6
28605|47069|6
28605|46753|6
28605|45345|6
28605|39646|6
28605|47431|6
28605|40273|6
28605|39708|6
28605|41083|6
28605|39897|6
28605|41032|6
28605|39920|6
28605|41009|6
28605|45853|6
28605|47137|6
28605|40650|6
28605|40479|6
28605|44900|6
28605|39586|6
28605|40029|6
28605|47201|6
28605|41105|6
28605|45053|6
28605|46820|6
28605|39585|6
28605|40838|6
28605|39876|6
28605|44879|6
28605|40184|6
28605|47228|6
28605|47188|6
28605|45108|6
28605|45050|6
28605|40271|6
28605|39514|6
28605|40673|6
28605|47182|6
28605|46774|6
28605|39762|6
28605|40748|6
28605|39684|6
28605|41119|6
28605|47706|6
28605|40092|6
28605|41346|6
28605|41215|6
28605|47175|6
28605|39814|6
28605|39632|6
28605|46607|6
28605|39559|6
28605|39550|6
28605|42048|6
28605|41154|6
28605|39496|6
28605|46739|6
28605|40180|6
28605|41274|6
28605|39735|6
28605|45037|6
28605|42051|6
28605|40744|6
28605|45082|6
28605|41071|6
28605|44814|6
28605|41408|6
28605|39853|6
28605|41455|6
28605|41246|6
28605|46755|6
28605|41954|6
28605|39619|6
28605|39636|6
28605|41180|6
28605|40233|6
28605|46977|6
28605|39871|6
28605|41658|6
28605|47698|6
28605|44820|6
28605|42199|6
28605|44863|6
28605|39768|6
28605|39801|6
28605|41213|6
28605|39543|6
28605|41495|6
28605|44445|6
28605|39510|6
28605|44380|6
28605|39662|6
28605|47111|6
28605|42309|6
28605|40381|6
28605|41392|6
28605|45049|6
28605|41472|6
28605|46583|6
28605|46634|6
28605|44546|6
28605|41614|6
28605|39534|6
28605|41544|6
28605|39380|6
28605|42170|6
28605|41182|6
28605|40390|6
28605|44740|6
28605|46903|6
28605|41962|6
28605|39698|6
28605|40282|6
28605|46860|6
28605|42154|6
28605|39528|6
28605|41354|6
28605|41325|6
28605|47877|6
28605|41820|6
28605|44672|6
28605|39903|6
28605|39937|6
28605|39421|6
28605|49929|6
28605|42104|6
28605|39344|6
28605|44914|6
28605|46895|6
28605|41740|6
28605|47306|6
28605|40078|6
28605|41950|6
28605|39490|6
28605|41887|6
28605|44485|6
28605|39451|6
28605|41197|6
28605|41252|6
28605|39908|6
28605|47408|6
28605|41732|6
28605|41930|6
28605|47110|6
28605|40178|6
28605|41209|6
28605|46760|6
28605|46794|6
28605|45084|6
28605|40101|6
28605|46732|6
28605|39588|6
28605|44979|6
28605|46811|6
28605|41859|6
28605|39790|6
28605|42029|6
28605|44619|6
28605|39882|6
28605|41233|6
28605|39285|6
28605|45184|6
28605|41264|6
28605|40075|6
28605|39980|6
28605|47507|6
28605|41821|6
28605|45119|6
28605|45157|6
28605|39558|6
28605|39423|6
28605|41257|6
28605|41229|6
28605|41042|6
28605|47205|6
28605|39283|6
28605|40015|6
28605|46008|6
28605|41013|6
28605|39941|6
28605|42235|6
28605|41036|6
28605|42078|6
28605|44944|6
28605|41070|6
28605|40173|6
28605|41183|6
28605|46912|6
28605|39892|6
28605|39843|6
28605|47874|6
28605|41140|6
28605|45461|6
28605|41318|6
28605|44817|6
28605|41452|6
28605|41302|6
28605|40149|6
28605|40334|6
28605|45910|6
28605|41981|6
28605|41173|6
28605|47458|6
28605|44869|6
28605|41825|6
28605|39972|6
28605|41922|6
28605|44731|6
28605|46899|6
28605|47790|6
28605|42103|6
28605|40080|6
28605|41224|6
28605|39866|6
28605|39967|6
28605|39968|6
28605|41853|6
28605|39864|6
28605|42046|6
28605|39861|6
28605|44706|6
28605|42023|6
28605|41374|6
28605|44785|6
28605|46993|6
28605|42126|6
28605|47020|6
28605|40431|6
28605|47212|6
28605|39925|6
28605|46930|6
28605|40168|6
28605|45642|6
28605|42018|6
28605|39979|6
28605|49147|6
28605|45063|6
28605|39952|6
28605|42183|6
28605|46904|6
28605|40016|6
28605|42178|6
28605|39540|6
28605|39578|6
28605|42253|6
28605|45449|6
28605|42230|6
28605|45872|6
28605|42189|6
28605|47658|6
28605|40083|6
28605|45427|6
28605|48049|6
28605|42258|6
28605|40104|6
28605|42264|6
28605|39992|6
28605|39802|6
28605|42225|6
28605|42204|6
28605|39654|6
28605|45471|6
28605|39579|6
28605|42442|6
28605|42203|6
28605|39657|6
28605|47112|6
28605|42644|6
28605|45149|6
28605|42157|6
28605|39611|6
28605|42156|6
28605|47237|6
28605|40343|6
28605|39666|6
28605|42153|6
28605|39807|6
28605|42269|6
28605|45344|6
28605|41198|6
28605|42241|6
28605|42529|6
28605|45150|6
28605|47423|6
28605|42244|6
28605|39455|6
28605|47302|6
28605|42393|6
28605|39844|6
28605|39879|6
28605|42360|6
28605|42380|6
28605|42335|6
28605|42418|6
28605|45181|6
28605|42003|6
28605|45736|6
28605|41259|6
28605|47485|6
28605|42394|6
28605|41073|6
28605|45497|6
28605|47016|6
28605|45217|6
28605|42463|6
28605|44822|6
28605|45460|6
